station_id,value,date,device_id,name,location
S50,30.6,2023-12-18,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.4,2023-12-18,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,30.4,2023-12-18,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,30.6,2023-12-18,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,30.4,2023-12-18,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.9,2023-12-18,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.5,2023-12-18,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.3,2023-12-18,,,
S24,30.9,2023-12-18,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.8,2023-12-18,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,29.9,2023-12-18,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,29.0,2023-12-19,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.3,2023-12-19,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,29.1,2023-12-19,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.8,2023-12-19,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.1,2023-12-19,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,28.9,2023-12-19,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,28.9,2023-12-19,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,28.7,2023-12-19,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.6,2023-12-19,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.5,2023-12-19,,,
S24,29.0,2023-12-19,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.4,2023-12-19,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,28.8,2023-12-19,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.1,2023-12-20,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.9,2023-12-20,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.9,2023-12-20,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.8,2023-12-20,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.9,2023-12-20,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.6,2023-12-20,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,30.0,2023-12-20,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.9,2023-12-20,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.5,2023-12-20,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.3,2023-12-20,,,
S24,30.7,2023-12-20,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.5,2023-12-20,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,29.6,2023-12-20,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.9,2023-12-21,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.6,2023-12-21,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.6,2023-12-21,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.5,2023-12-21,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.2,2023-12-21,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,30.4,2023-12-21,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,30.1,2023-12-21,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.9,2023-12-21,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.3,2023-12-21,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.3,2023-12-21,,,
S24,31.3,2023-12-21,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.2,2023-12-21,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,29.3,2023-12-21,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,29.2,2023-12-22,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.9,2023-12-22,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,28.9,2023-12-22,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.3,2023-12-22,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.5,2023-12-22,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.2,2023-12-22,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.2,2023-12-22,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,28.3,2023-12-22,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.7,2023-12-22,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.8,2023-12-22,,,
S24,29.2,2023-12-22,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.2,2023-12-22,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,28.6,2023-12-22,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,27.3,2023-12-23,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,28.0,2023-12-23,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,27.8,2023-12-23,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,27.3,2023-12-23,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,27.9,2023-12-23,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,26.8,2023-12-23,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,27.4,2023-12-23,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,26.8,2023-12-23,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,28.2,2023-12-23,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,28.0,2023-12-23,,,
S24,26.8,2023-12-23,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,28.2,2023-12-23,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,26.7,2023-12-23,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.0,2023-12-24,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.0,2023-12-24,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.2,2023-12-24,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.0,2023-12-24,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.5,2023-12-24,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.2,2023-12-24,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.9,2023-12-24,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.8,2023-12-24,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.9,2023-12-24,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,28.7,2023-12-24,,,
S24,30.3,2023-12-24,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,28.9,2023-12-24,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,29.6,2023-12-24,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,26.7,2023-12-25,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,28.5,2023-12-25,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,27.6,2023-12-25,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.2,2023-12-25,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,28.9,2023-12-25,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,27.3,2023-12-25,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.0,2023-12-25,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,26.3,2023-12-25,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.3,2023-12-25,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.3,2023-12-25,,,
S24,29.9,2023-12-25,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,28.7,2023-12-25,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,28.7,2023-12-25,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,28.6,2023-12-26,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.1,2023-12-26,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,29.8,2023-12-26,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.9,2023-12-26,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.7,2023-12-26,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,28.9,2023-12-26,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.5,2023-12-26,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.9,2023-12-26,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.8,2023-12-26,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.1,2023-12-26,,,
S24,29.6,2023-12-26,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,28.9,2023-12-26,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,29.4,2023-12-26,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,27.5,2023-12-27,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,28.5,2023-12-27,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,27.4,2023-12-27,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,27.7,2023-12-27,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,27.6,2023-12-27,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,27.4,2023-12-27,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,28.1,2023-12-27,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,27.2,2023-12-27,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,27.9,2023-12-27,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,27.7,2023-12-27,,,
S24,27.5,2023-12-27,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,27.5,2023-12-27,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,27.4,2023-12-27,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,29.8,2023-12-28,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,28.7,2023-12-28,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,29.3,2023-12-28,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.3,2023-12-28,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.1,2023-12-28,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,28.8,2023-12-28,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.0,2023-12-28,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,28.9,2023-12-28,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.5,2023-12-28,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,27.9,2023-12-28,,,
S24,29.6,2023-12-28,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,28.9,2023-12-28,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,29.2,2023-12-28,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,28.7,2023-12-29,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.7,2023-12-29,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,29.9,2023-12-29,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.5,2023-12-29,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,28.4,2023-12-29,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.4,2023-12-29,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.5,2023-12-29,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.4,2023-12-29,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.3,2023-12-29,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.4,2023-12-29,,,
S24,28.8,2023-12-29,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.8,2023-12-29,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,28.1,2023-12-29,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.3,2023-12-30,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.4,2023-12-30,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,28.7,2023-12-30,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.5,2023-12-30,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.5,2023-12-30,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.6,2023-12-30,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,30.0,2023-12-30,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,28.2,2023-12-30,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.8,2023-12-30,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.2,2023-12-30,,,
S24,29.6,2023-12-30,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.2,2023-12-30,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,30.5,2023-12-30,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,27.1,2023-12-31,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,27.4,2023-12-31,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,27.0,2023-12-31,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,27.8,2023-12-31,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,27.5,2023-12-31,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,27.1,2023-12-31,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,27.0,2023-12-31,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,26.2,2023-12-31,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,26.9,2023-12-31,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,27.3,2023-12-31,,,
S24,27.8,2023-12-31,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,27.2,2023-12-31,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,26.6,2023-12-31,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,26.1,2024-01-01,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,28.6,2024-01-01,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,27.3,2024-01-01,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.4,2024-01-01,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,27.8,2024-01-01,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,27.8,2024-01-01,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,27.6,2024-01-01,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,27.1,2024-01-01,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.2,2024-01-01,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,27.8,2024-01-01,,,
S24,28.6,2024-01-01,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,27.4,2024-01-01,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,27.6,2024-01-01,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,28.6,2024-01-02,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.2,2024-01-02,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,29.3,2024-01-02,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.6,2024-01-02,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.2,2024-01-02,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.9,2024-01-02,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.6,2024-01-02,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.0,2024-01-02,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S115,29.5,2024-01-02,,,
S24,29.7,2024-01-02,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.7,2024-01-02,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,28.6,2024-01-02,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,28.6,2024-01-03,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.0,2024-01-03,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,28.6,2024-01-03,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.7,2024-01-03,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,28.8,2024-01-03,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.4,2024-01-03,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,28.9,2024-01-03,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,28.2,2024-01-03,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S115,29.0,2024-01-03,,,
S24,28.7,2024-01-03,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,28.7,2024-01-03,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S109,24.0,2024-01-04,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,24.3,2024-01-04,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,24.0,2024-01-04,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,24.5,2024-01-04,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,24.6,2024-01-04,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,24.3,2024-01-04,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,23.9,2024-01-04,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,23.3,2024-01-04,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S115,24.4,2024-01-04,,,
S24,24.6,2024-01-04,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,24.3,2024-01-04,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,23.9,2024-01-04,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,27.1,2024-01-05,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,28.8,2024-01-05,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,25.8,2024-01-05,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.5,2024-01-05,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,27.4,2024-01-05,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,28.3,2024-01-05,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,27.0,2024-01-05,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,26.3,2024-01-05,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S115,28.0,2024-01-05,,,
S24,28.4,2024-01-05,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,28.3,2024-01-05,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,26.3,2024-01-05,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,27.3,2024-01-06,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,28.8,2024-01-06,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,26.4,2024-01-06,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.4,2024-01-06,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,28.1,2024-01-06,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,27.4,2024-01-06,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,26.5,2024-01-06,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,27.6,2024-01-06,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S115,28.9,2024-01-06,,,
S24,29.0,2024-01-06,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.6,2024-01-06,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,24.9,2024-01-06,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,23.9,2024-01-07,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,24.4,2024-01-07,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,23.6,2024-01-07,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,24.4,2024-01-07,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,24.2,2024-01-07,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,23.9,2024-01-07,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,23.8,2024-01-07,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,23.3,2024-01-07,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S115,24.2,2024-01-07,,,
S24,24.2,2024-01-07,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,24.2,2024-01-07,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,23.4,2024-01-07,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,29.0,2024-01-08,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
